Aï¿½,ESTADO,Municipio,Cve. Municipio,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Total
2019,San Luis Potosï¿,Xilitla,24054,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,San Luis Potosï¿,Zaragoza,24055,0,0,1,1,2,0,0,0,0,0,0,0,4
2019,Sinaloa,Ahome,25001,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Angostura,25002,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Badiraguato,25003,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Choix,25007,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Concordia,25004,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Cosalï¿,25005,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Culiacï¿½,25006,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,El Fuerte,25010,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Elota,25008,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Escuinapa,25009,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Guasave,25011,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Mazatlï¿½,25012,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Mocorito,25013,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Sinaloa,Navolato,25018,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Rosario,25014,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,Salvador Alvarado,25015,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sinaloa,San Ignacio,25016,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,Sinaloa,Sinaloa,25017,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Aconchi,26001,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Agua Prieta,26002,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Alamos,26003,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Altar,26004,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Arivechi,26005,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Arizpe,26006,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Atil,26007,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Bacadï¿½ï¿½hu,26008,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Bacanora,26009,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Bacerac,26010,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Bacoachi,26011,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Banï¿½ï¿½m,26013,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Bavispe,26015,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Baviï¿½ï¿½,26014,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Benito Juï¿½ï¿,26071,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Benjamï¿½ï¿½n ,26016,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Bï¿½ï¿,26012,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Caborca,26017,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Cajeme,26018,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,Sonora,Cananea,26019,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Carbï¿,26020,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Cucurpe,26022,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Cumpas,26023,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Divisaderos,26024,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Empalme,26025,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Etchojoa,26026,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Fronteras,26027,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,General Plutarco Elï¿½ï¿½as Ca,26070,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Granados,26028,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Guaymas,26029,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Hermosillo,26030,0,0,0,0,1,0,0,0,0,1,2,1,5
2019,Sonora,Huachinera,26031,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Huatabampo,26033,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Huï¿½ï¿½s,26032,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Huï¿½ï¿,26034,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Imuris,26035,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,La Colorada,26021,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Magdalena,26036,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Mazatï¿½,26037,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Moctezuma,26038,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Naco,26039,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Nacozari de Garcï¿½,26041,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Navojoa,26042,0,0,0,1,0,0,0,0,0,0,0,0,1
2019,Sonora,No Especificado,26998,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Nogales,26043,0,2,0,0,0,0,0,0,1,2,0,0,5
2019,Sonora,Nï¿½ï¿½cori C,26040,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Onavas,26044,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Opodepe,26045,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Oquitoa,26046,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Otros Municipios,26999,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Pitiquito,26047,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Puerto Peï¿½ï¿½,26048,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Quiriego,26049,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Rayï¿½,26050,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Rosario,26051,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Sahuaripa,26052,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,San Felipe de Jesï¿½,26053,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,San Ignacio Rï¿½ï¿½o Mu,26072,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,San Javier,26054,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,San Luis Rï¿½ï¿½o Colo,26055,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,Sonora,San Miguel de Horcasitas,26056,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,San Pedro de la Cueva,26057,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Santa Ana,26058,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Santa Cruz,26059,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Soyopa,26061,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Suaqui Grande,26062,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Sï¿½ï¿,26060,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Tepache,26063,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Trincheras,26064,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Tubutama,26065,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Ures,26066,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Villa Hidalgo,26067,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Villa Pesqueira,26068,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Sonora,Yï¿½ï¿½,26069,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Balancï¿½,27001,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Centla,27003,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Centro,27004,0,0,0,0,0,0,0,0,0,0,1,1,2
2019,Tabasco,Comalcalco,27005,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Cunduacï¿½,27006,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Cï¿½ï¿½rd,27002,0,0,0,0,0,0,0,0,0,0,1,1,2
2019,Tabasco,Emiliano Zapata,27007,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,Tabasco,Huimanguillo,27008,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Jalapa,27009,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Jalpa de Mï¿½ï¿½,27010,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Jonuta,27011,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Macuspana,27012,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Nacajuca,27013,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Paraï¿½ï,27014,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Tacotalpa,27015,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Teapa,27016,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tabasco,Tenosique,27017,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Abasolo,28001,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Aldama,28002,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Altamira,28003,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Antiguo Morelos,28004,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Burgos,28005,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Bustamante,28006,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Camargo,28007,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Casas,28008,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Ciudad Madero,28009,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Cruillas,28010,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,El Mante,28021,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tamaulipas,Gonzï¿½ï¿,28012,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Guerrero,28014,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Gustavo Dï¿½ï¿½az O,28015,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Gï¿½ï¿½mez Far,28011,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Gï¿½ï¿½ï,28013,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Hidalgo,28016,0,0,1,0,0,0,0,0,0,0,0,0,1
2019,Tamaulipas,Jaumave,28017,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Jimï¿½ï¿,28018,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Llera,28019,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Mainero,28020,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Matamoros,28022,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Mier,28024,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Miguel Alemï¿½,28025,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Miquihuana,28026,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Mï¿½ï¿½,28023,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Nuevo Laredo,28027,1,0,0,0,0,0,0,0,0,0,1,0,2
2019,Tamaulipas,Nuevo Morelos,28028,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Ocampo,28029,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Padilla,28030,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Palmillas,28031,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Reynosa,28032,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Rï¿½ï¿½o B,28033,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,San Carlos,28034,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,San Fernando,28035,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,San Nicolï¿½,28036,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Soto la Marina,28037,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Tampico,28038,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tamaulipas,Tula,28039,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Valle Hermoso,28040,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Victoria,28041,0,1,0,0,0,0,0,0,0,0,0,0,1
2019,Tamaulipas,Villagrï¿½,28042,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tamaulipas,Xicotï¿½ï¿½n,28043,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Acuamanala de Miguel Hidalgo,29022,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Amaxac de Guerrero,29001,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,Tlaxcala,Apetatitlï¿½ï¿½n de Antonio Carv,29002,0,1,0,1,0,0,0,0,0,0,0,0,2
2019,Tlaxcala,Apizaco,29005,5,1,3,1,0,0,0,1,0,1,1,0,13
2019,Tlaxcala,Atlangatepec,29003,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Atltzayanca,29004,0,1,0,1,0,0,0,0,0,0,0,0,2
2019,Tlaxcala,Benito Juï¿½ï¿,29045,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,Tlaxcala,Calpulalpan,29006,12,28,26,8,3,2,1,2,4,1,4,2,93
2019,Tlaxcala,Chiautempan,29010,0,1,0,0,1,0,1,1,0,0,0,0,4
2019,Tlaxcala,Contla de Juan Cuamatzi,29018,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Cuapiaxtla,29008,5,4,5,2,0,2,1,1,0,2,0,0,22
2019,Tlaxcala,Cuaxomulco,29009,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,El Carmen Tequexquitla,29007,6,2,4,0,2,1,1,0,1,1,2,1,21
2019,Tlaxcala,Emiliano Zapata,29046,0,1,0,0,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Espaï¿½ï¿,29012,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,Tlaxcala,Huamantla,29013,5,6,6,2,0,5,3,2,2,3,0,1,35
2019,Tlaxcala,Hueyotlipan,29014,2,2,3,0,0,0,0,1,0,0,0,0,8
2019,Tlaxcala,Ixtacuixtla de Mariano Matamoros,29015,0,0,0,1,0,0,0,0,0,0,0,2,3
2019,Tlaxcala,Ixtenco,29016,0,1,0,2,1,0,1,1,1,1,0,0,8
2019,Tlaxcala,La Magdalena Tlaltelulco,29048,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,Tlaxcala,Lï¿½ï¿½zaro Cï¿½ï,29047,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Mazatecochco de Josï¿½ï¿½ Marï¿½ï¿½a,29017,0,0,0,1,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Muï¿½ï¿½oz de Domingo Ar,29011,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Nanacamilpa de Mariano Arista,29021,0,1,0,0,0,1,0,1,0,0,0,0,3
2019,Tlaxcala,Natï¿½ï¿½v,29023,1,2,0,0,0,0,0,0,1,0,0,1,5
2019,Tlaxcala,Panotla,29024,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Papalotla de Xicohtï¿½ï¿½n,29041,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Damiï¿½ï¿½n Texï,29049,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Francisco Tetlanohcan,29050,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Jerï¿½ï¿½nimo Zacua,29051,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Josï¿½ï¿½ Teac,29052,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Juan Huactzinco,29053,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Lorenzo Axocomanitla,29054,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Lucas Tecopilco,29055,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,San Pablo del Monte,29025,1,0,1,1,1,0,0,0,0,0,0,1,5
2019,Tlaxcala,Sanctï¿½ï¿½rum de Lï¿½ï¿½zaro C,29020,2,2,3,0,0,0,0,0,0,0,0,1,8
2019,Tlaxcala,Santa Ana Nopalucan,29056,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Santa Apolonia Teacalco,29057,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Santa Catarina Ayometla,29058,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Santa Cruz Quilehtla,29059,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Santa Cruz Tlaxcala,29026,0,0,0,1,0,0,1,0,0,0,0,0,2
2019,Tlaxcala,Santa Isabel Xiloxoxtla,29060,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Tenancingo,29027,3,0,0,0,1,0,0,0,0,0,0,0,4
2019,Tlaxcala,Teolocholco,29028,1,1,1,0,0,0,0,0,0,0,0,0,3
2019,Tlaxcala,Tepetitla de Lardizï¿½ï¿,29019,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Tepeyanco,29029,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Terrenate,29030,0,0,0,0,1,0,0,0,0,1,0,0,2
2019,Tlaxcala,Tetla de la Solidaridad,29031,1,2,0,0,0,1,0,0,0,0,0,1,5
2019,Tlaxcala,Tetlatlahuca,29032,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Tlaxcala,29033,1,2,4,0,0,1,0,0,1,1,2,0,12
2019,Tlaxcala,Tlaxco,29034,1,0,1,0,1,1,1,0,0,1,2,1,9
2019,Tlaxcala,Tocatlï¿½,29035,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Totolac,29036,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Tzompantepec,29038,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Xaloztoc,29039,1,1,3,0,0,0,1,0,0,0,0,0,6
2019,Tlaxcala,Xaltocan,29040,1,3,1,2,0,0,0,0,0,1,0,0,8
2019,Tlaxcala,Xicohtzinco,29042,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tlaxcala,Yauhquemehcan,29043,2,0,5,0,0,0,0,1,0,0,0,0,8
2019,Tlaxcala,Zacatelco,29044,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Tlaxcala,Ziltlaltï¿½ï¿½pec de Trinidad Sï¿½ï¿½nche,29037,0,1,0,0,0,0,0,0,0,0,1,0,2
2019,Veracruz de Ignacio de la Llave,Acajete,30001,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Acatlï¿½,30002,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Acayucan,30003,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Actopan,30004,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,Veracruz de Ignacio de la Llave,Acula,30005,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Acultzingo,30006,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Agua Dulce,30204,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Alpatlï¿½ï¿½,30008,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiï¿½ï¿½rrez Bar,30009,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Altotonga,30010,1,0,0,1,0,0,0,0,0,0,0,0,2
2019,Veracruz de Ignacio de la Llave,Alvarado,30011,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Amatitlï¿½,30012,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Amatlï¿½ï¿½n de los R,30014,0,0,1,3,0,0,0,0,0,0,0,0,4
2019,Veracruz de Ignacio de la Llave,Angel R. Cabada,30015,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Apazapan,30017,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Aquila,30018,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Astacinga,30019,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Atlahuilco,30020,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Atoyac,30021,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Atzacan,30022,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Atzalan,30023,0,0,0,0,1,0,0,0,0,0,0,0,1
2019,Veracruz de Ignacio de la Llave,Ayahualulco,30025,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Banderilla,30026,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,Veracruz de Ignacio de la Llave,Benito Juï¿½ï¿,30027,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Boca del Rï¿½,30028,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Veracruz de Ignacio de la Llave,Calcahualco,30029,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Camarï¿½ï¿½n de Te,30007,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,30030,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,30208,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Carrillo Puerto,30031,0,0,0,1,0,0,0,0,0,0,0,0,1
2019,Veracruz de Ignacio de la Llave,Castillo de Teayo,30157,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Catemaco,30032,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Cazones de Herrera,30033,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Cerro Azul,30034,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chacaltianguis,30054,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chalma,30055,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chiconamel,30056,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chiconquiaco,30057,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chicontepec,30058,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,Veracruz de Ignacio de la Llave,Chinameca,30059,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,30060,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chocamï¿½,30062,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chontla,30063,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Chumatlï¿½,30064,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Citlaltï¿½ï¿½,30035,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Coacoatzintla,30036,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Coahuitlï¿½,30037,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Coatepec,30038,0,0,0,0,0,1,0,0,0,0,1,0,2
2019,Veracruz de Ignacio de la Llave,Coatzacoalcos,30039,0,0,0,2,0,0,0,0,0,0,0,0,2
2019,Veracruz de Ignacio de la Llave,Coatzintla,30040,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Coetzala,30041,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Colipa,30042,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Comapa,30043,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,30045,0,0,0,2,4,0,0,7,4,3,2,0,22
2019,Veracruz de Ignacio de la Llave,Cosautlï¿½ï¿½n de Carv,30046,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Coscomatepec,30047,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Cosoleacaque,30048,0,0,0,0,0,1,0,0,0,0,1,1,3
2019,Veracruz de Ignacio de la Llave,Cotaxtla,30049,0,0,0,1,2,0,0,0,0,0,0,0,3
2019,Veracruz de Ignacio de la Llave,Coxquihui,30050,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Coyutla,30051,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Veracruz de Ignacio de la Llave,Cuichapa,30052,0,0,0,0,0,0,0,0,0,0,0,0,0
